age,experience_years,salary,training_hours,performance_score,projects_completed,department,education,job_role,work_mode,promotion_last_5yrs,attrition
,29.02203215075667,1756551.3760574826,433.71625074886333,,36.0901884215207,,Bachelor,Manager,,No,Yes
39.14450385225834,11.106220174143933,2891748.505938599,359.6143717579503,2.3529483595741563,8.713765926552568,,PhD,Analyst,,No,Yes
,7.3729520366170735,1946702.6522147148,331.12134149830945,,12.895385095346363,HR,PhD,Analyst,Hybrid,Yes,No
40.78982030687801,8.238920462755404,2070455.391671269,497.6015357337034,4.666898825901443,30.48864680151706,Operations,Bachelor,,Hybrid,No,
27.98924751710514,15.729925557228695,2160973.3260991615,382.3628856491875,,33.402152860871595,IT,Master,Analyst,,Yes,
,18.641895009357167,2585862.2987487055,147.58476152437134,1.8159833156277432,,Finance,Master,Analyst,,No,No
,30.194061098505255,449410.35735582764,230.92120984701808,1.0223915751700101,3.383741024732717,Sales,Master,Analyst,Remote,,
50.95779367891541,,,301.4322905727216,3.743890836007402,5.419609468479858,,Master,Executive,Remote,Yes,No
28.88646991302951,30.633107376695648,1293624.3484490928,130.09238806674816,,,Sales,Master,Lead,,No,No
34.325219415959864,16.884649125193786,384672.11423256295,349.47057794904697,1.644308966698139,30.32842843191661,,MBA,Manager,Onsite,Yes,No
42.02672470659185,,,,4.696846125995812,35.9884330168154,,MBA,Analyst,Remote,Yes,No
40.33548129481888,30.627553674597998,,241.51905538441005,1.4986551637326273,,Operations,Bachelor,,Hybrid,Yes,No
38.85131522727154,32.17462557139986,2521811.318683333,49.61936201041139,2.314249484963273,7.745783915866583,Sales,PhD,Analyst,,Yes,No
27.92590049942966,0.7057664655686269,1710337.2405712109,264.7684746579469,2.6667102075447153,6.476745238967379,Finance,MBA,Analyst,Remote,,No
42.795354504301244,9.604904045976355,,,1.6977691110783937,29.995592294563256,Operations,PhD,Analyst,Hybrid,No,Yes
38.690046832368445,18.126512058899458,,464.1332460886411,3.7019397900240114,,HR,PhD,Executive,Remote,,Yes
45.61563957505143,14.115681149518325,1451178.32346565,433.63182424489924,,,HR,MBA,Lead,Onsite,Yes,No
29.116852388056127,,647690.718478962,68.70749837028944,1.9389075977993335,,HR,MBA,Executive,Hybrid,No,
25.309967579660817,,2289556.271075033,,1.0143476136642802,,,MBA,,Hybrid,Yes,Yes
58.06954752871502,32.67424411770099,1894818.1418579582,62.1299040770788,,,HR,Bachelor,Executive,Hybrid,No,
45.95421573327722,25.30831635780125,1181032.5862624971,239.09111780386965,,,,Master,Manager,Remote,Yes,Yes
,9.163871170616172,2049251.3921117384,221.7197712983054,2.6168517655536747,16.854507976434164,HR,MBA,Manager,Hybrid,Yes,
40.50486427340816,2.5061256603032653,391893.77035383694,318.5785461885607,,2.284428468997901,,Master,Executive,Remote,No,
,32.0000689156004,1947990.5645537798,346.65783459010635,,,IT,Master,Analyst,Remote,Yes,
37.35861372276719,1.288339999338028,388311.2749753882,348.9500144367281,2.4475526230536264,16.07705642322928,,Bachelor,,Remote,No,Yes
,,1105894.4697465524,298.8791460166769,4.866948397347007,37.0242587367247,HR,Master,Executive,Remote,No,Yes
,32.79493531179076,746373.8427235135,451.6629198192129,2.8973143003806094,38.99605981770687,Operations,PhD,Analyst,Hybrid,No,
31.47817047297375,26.59221254417009,,94.09749913399462,,18.865310193503802,,PhD,Executive,,Yes,Yes
51.12194394783231,27.741733760953412,,376.40213019955263,1.179839775021431,43.39230444247219,Operations,Bachelor,Analyst,Remote,No,No
41.010439766108945,26.376162945059196,1583181.3971930179,493.48438733188254,1.1929778578718495,10.04130864065732,Operations,,Analyst,Remote,Yes,No
25.433200142519848,31.395335293141258,1918289.7655833964,224.57662073031338,1.0288800346448324,26.048072599849903,Operations,MBA,Executive,Onsite,,
41.27139654452955,5.885568174718887,2238888.2213353817,267.1184150509551,1.8011011901860154,34.69037097702017,,Bachelor,,Hybrid,No,No
,9.539167786993064,1763570.1491133973,419.9848212685202,2.844649302567932,24.083946509603887,Finance,MBA,Executive,Hybrid,,
29.37476668048388,20.572476335214862,1801607.5331446056,,,,IT,,,Onsite,Yes,Yes
,,1969860.3595320294,281.0119655693272,,,,Master,Lead,Hybrid,Yes,Yes
51.07208746013639,22.02909119463773,,,4.888324341791078,42.819708941401295,Finance,Master,Lead,Hybrid,,
44.59559103281354,10.711677031164909,749058.9729443928,215.37072674628837,2.9640910417034982,30.677046018049975,Sales,,,,Yes,No
24.698731899042983,10.285801731809494,594714.2839184317,414.099148583208,4.803039817395596,,IT,Bachelor,Analyst,Onsite,Yes,Yes
45.0379626479243,17.529201633505693,2161013.2093988154,266.1228046131132,2.942680745211552,47.15346586519313,IT,Bachelor,Analyst,,Yes,
49.875978260617885,28.17426274143327,2827981.9839774533,27.41025092646915,,10.556665396439936,,MBA,Executive,Remote,No,No
56.36528111502758,22.11488305144662,2421050.1192283304,194.87428889794978,1.0690240678189986,28.151926534553922,Operations,MBA,Analyst,Remote,No,Yes
36.722994510601325,24.46499105799265,639631.9461293593,26.3342711860165,1.3785341568001113,24.560746249366638,Sales,,Lead,,Yes,No
50.08770629002689,34.51438232549379,2293902.3248980194,80.3989622709499,2.949783181899143,6.137000341181325,Finance,Bachelor,Executive,Onsite,Yes,Yes
24.66343482445524,3.523524552715829,1935273.4386985586,473.92603617876915,1.8162062790656286,12.327937846985982,HR,PhD,Manager,Hybrid,No,Yes
53.019232719911344,25.64922544356693,1726525.8672074145,,,33.19870942402384,Finance,,Analyst,Remote,,Yes
,26.17677988356439,2264458.7697251798,21.884328363195817,2.028449657185665,,Operations,Master,Analyst,Remote,,No
40.20978002079075,31.703163117127268,426103.80819623714,87.04365595031571,2.159424069975837,44.77163646605934,HR,,Lead,Remote,No,No
39.50472370637296,10.582541244872818,1626386.1695325917,473.1810755807843,2.852835735849158,,HR,Master,Lead,,No,Yes
23.401158830838224,3.8740251796024205,2697828.3845230383,478.8808870171517,2.5940900148071977,30.49809139605409,Finance,PhD,Executive,Hybrid,,Yes
,,2499068.19045326,37.539457862264925,,24.633017323153734,Operations,Master,Analyst,,,No
40.083761838035386,29.298162046982906,1415463.5617262942,482.18046401888415,,43.128578838383746,IT,Bachelor,Executive,Hybrid,No,No
34.369687777351785,27.171329795972728,2653688.912884169,,1.996581673330338,,,Bachelor,Lead,Remote,Yes,Yes
26.12481617344082,3.7323510038591214,604540.6145367911,207.21887973342984,1.1647139402056546,24.39271891212023,Finance,Bachelor,Executive,,No,No
36.839070908200114,25.83747212148251,2436824.54418884,338.69749949722603,1.5130533784150502,18.038577155405473,Sales,Bachelor,,,Yes,No
32.21136256787841,8.261245299632282,2711063.44522444,124.02742215577928,1.3099565192265747,,Sales,Master,Analyst,Remote,No,No
37.95313250631716,7.321891913897643,1071388.3734552355,271.80716879046093,2.9542872162152958,,,PhD,Executive,Onsite,No,Yes
53.32084783295048,2.85422461774262,1018437.2548304498,142.74349169808258,,16.529197587989874,Sales,Master,Analyst,Onsite,Yes,Yes
47.06342546099448,13.222039184403027,2598703.602327814,212.6106121726985,2.339356844221055,,Operations,PhD,Analyst,Remote,Yes,Yes
56.925150655029285,,975034.077140446,449.33753549893333,3.0021434911544786,,HR,Bachelor,Executive,Hybrid,No,Yes
,11.567919436642192,2666041.298832632,,2.2181498015787655,10.543514215027539,HR,PhD,Analyst,Hybrid,Yes,
,22.075456445804527,830068.2726101064,59.1397826513384,1.1716603356358655,35.010194918773884,HR,Bachelor,Lead,Onsite,Yes,Yes
44.58934822319863,18.372495287050324,722440.4802132101,116.42740169700855,,43.62831220557272,,PhD,,Onsite,,No
29.590212214199372,24.77864178459263,2950870.7925871112,402.51541683412665,4.411305787521492,6.903053543462434,Sales,Master,Manager,,No,No
,,1360491.8272047678,486.5161584022867,1.7835324749348693,,,MBA,Lead,Hybrid,No,Yes
50.520891888398864,5.623055802327316,2601692.9413057966,168.80882591632835,,27.74358837913632,IT,Master,Analyst,,No,No
36.750052750292504,22.90623732178433,,329.0234889750996,3.423219568212658,14.998771242571829,Finance,,Executive,Hybrid,No,No
,,1419309.9130004267,433.82905370567147,1.7680388970370386,29.64672973066606,IT,,Analyst,Remote,No,Yes
49.73928685426145,32.694616169111704,730651.3330091927,418.4792506770694,1.1691794271392517,25.112416954426553,Sales,Bachelor,Executive,,No,No
42.99271615863806,,673806.4369543474,,4.351322990793561,9.482750816243795,,Master,Analyst,Remote,No,No
49.537244877209545,,1122559.6628659563,25.159895223245798,1.3136023631958533,43.08972710124628,IT,Master,Lead,Remote,Yes,Yes
39.16232999626881,22.610306666370846,2766807.830739616,261.83273584049533,2.873822132176603,27.692936435697458,,PhD,Analyst,Remote,Yes,No
36.206464835917565,,2723419.677069824,352.2654420449334,2.4586341155668996,34.18315281740542,,MBA,Lead,Remote,Yes,No
48.54402084765217,1.9460335848613615,1329044.2424406416,460.80802338221076,4.417007281335376,18.413458174589525,HR,Master,Analyst,Remote,No,Yes
,8.622900374963299,1974163.9885297138,423.62148718410583,,17.95353880944392,,Master,Analyst,Hybrid,Yes,No
47.25155161954309,30.54631095246314,1595568.45953889,,4.709342758548713,,IT,PhD,Executive,,Yes,No
53.882616019580524,24.36449287842759,2939525.352225037,192.3873439680987,2.9255599311633667,,Sales,Master,Analyst,Remote,,
,20.290693580181642,1265246.8585639661,166.42840109873552,,41.84101562718141,IT,MBA,Lead,Hybrid,Yes,Yes
57.050304105826726,20.131090621088223,1294907.6332753953,478.60161296220355,2.5760452994338188,,,PhD,Lead,Remote,Yes,No
26.015174319155413,13.314942981270494,2480838.3013691977,443.12559099158227,2.3722853007022313,15.74256110133545,,Bachelor,Analyst,Onsite,Yes,Yes
38.49497283911437,32.75318394399466,942732.2373935693,458.0826225352482,1.4148271820885272,43.7682999115102,,Master,Manager,Remote,,Yes
,22.349716224101893,2735832.686744041,230.08909026378353,1.8461529811795616,48.68837759496627,,PhD,,Onsite,No,
,9.287058929018258,,467.1452024491101,4.748953255366949,,Operations,PhD,Executive,Onsite,Yes,No
39.987278662189794,25.56758067052754,1253867.4325905635,450.73967615615385,4.090961018777336,29.154247874960493,Operations,Master,Manager,Onsite,Yes,No
22.835700009801254,,569535.9306473224,55.20957914271152,3.182330794092316,43.49456031324051,Operations,Bachelor,Manager,Hybrid,Yes,No
45.10263060847454,11.696895018396729,2801398.2397071207,251.2825873583393,4.477643029214695,6.080729609586766,,Bachelor,,Hybrid,Yes,
55.446647472527076,11.698051990386976,1442843.9804776239,460.078815465779,,,Finance,Bachelor,Executive,Hybrid,No,
29.585317000430656,7.516207571683006,2502359.5245004725,176.67645106105246,3.4845377492852485,33.54421184336688,HR,MBA,Lead,Remote,No,No
55.14128104277573,28.37527267277019,1974767.605354812,235.6987647524554,3.926696183569269,,,MBA,Manager,Onsite,No,No
28.134706264438798,9.480524164254543,1808230.0088739917,7.7301282977619845,3.4690932027242374,17.851621946677596,Sales,Bachelor,Executive,,No,
56.27453264875288,,1119643.993773765,475.0003571612788,,0.8930445613381022,,Master,Analyst,Remote,Yes,No
40.15252921782705,8.764939190035664,,,,30.1376728753593,IT,MBA,Manager,Onsite,No,
,21.48963457340013,963866.2718262898,90.03335495442727,2.913824477624523,31.814929624688915,Sales,Bachelor,Lead,Onsite,,No
32.808225134269925,32.036208541252286,,483.6415941706591,1.4040491940114523,2.4222824004445034,,,Lead,Hybrid,Yes,
,21.590222873559654,871533.5627643663,351.82892836281576,1.6988072967404926,28.561382232084533,,Bachelor,Executive,Onsite,,No
50.71867730244344,16.953283923431545,1341272.634290196,244.58877707902337,1.23367006238862,,Finance,,,,Yes,Yes
,4.786223228086865,1679637.7790786407,252.50089643979356,4.61530722723409,,Operations,MBA,Executive,Onsite,Yes,Yes
56.94386195721801,23.05838748524877,1296307.5786588027,5.749137369574497,3.3879988012500397,,HR,MBA,Lead,Onsite,Yes,Yes
55.99163468261869,32.089348028683254,2361955.30637082,,,,HR,MBA,Analyst,Onsite,No,
54.96732369480004,23.768783164666473,583327.6796799737,156.34831853660302,1.8476005020281083,23.703628088109507,,MBA,Manager,Onsite,Yes,No
52.75960018356166,31.920513954634608,,,,,,Master,Lead,Hybrid,,No
29.945937905168144,,475858.7990959154,,2.09836653996538,,Operations,PhD,Manager,Remote,Yes,No
36.278907855343625,,566430.8727942113,44.97957752792231,4.888082103169718,30.094989412671346,IT,MBA,Manager,Onsite,,
46.40660746050963,,481921.4122791309,344.4407705952068,3.749597148415319,25.49052261201642,Finance,MBA,Manager,Remote,Yes,Yes
,,664390.1652898055,85.29183597089856,1.1356723165025548,28.335133605166707,IT,,Executive,,,
23.226825809770176,12.187407908047527,1635628.7837715282,326.3193654250193,1.5391181996908445,20.440615323542232,,Bachelor,Executive,Hybrid,Yes,No
36.86470954079174,,1399853.123257029,64.2340900000778,2.182082621570522,,IT,,Manager,Onsite,No,No
,19.59644949667658,616165.3287444261,340.1393057012893,2.0895200473460704,,,Master,Lead,Hybrid,No,No
,19.271568724678314,1120948.5088544819,87.07266743929459,2.497995049029916,14.405586889533033,Sales,MBA,Manager,Onsite,Yes,
25.52138725315593,23.46885454018387,2032635.761718621,238.92541598863698,4.7436241329870095,,IT,PhD,Manager,,,Yes
31.809173993651257,22.350027736195685,,281.4270743448953,1.530672040612794,11.427008196358551,Finance,PhD,Lead,Onsite,,Yes
,20.811241155487682,1080409.489683454,308.7764137310322,3.4018275831424463,,Finance,Bachelor,,,Yes,
24.730614941637604,21.256223384985724,2239002.685091257,265.18272657314014,,22.070046731626014,Sales,Master,Lead,,No,No
48.869246078976474,6.462129126426308,2987503.9758034297,422.1456903617466,2.6522224163654284,44.5232052132328,HR,,Lead,Onsite,Yes,Yes
38.58507281676026,26.96069887598093,548110.4863194169,,4.4465760592239345,28.263846498172462,Operations,,,Remote,No,Yes
30.827547409540568,27.214200437394272,883327.0858965768,300.01310894212395,,,HR,MBA,,Hybrid,Yes,Yes
56.554038908862175,,1876893.734089021,182.3155807277167,4.854537470920162,37.16280351456167,,PhD,Lead,Onsite,Yes,Yes
57.81190663444139,5.95817147727809,599238.2556968826,261.7904270738504,2.8762240301415836,23.768948696355626,,Bachelor,Executive,Onsite,No,No
29.415265321763695,7.497315941145974,1254122.7811378757,43.831201084972015,2.7145373643052366,38.14982375697662,,MBA,Manager,,No,No
,32.51372289599334,1252325.1407588292,39.8242494810746,3.0604977984864856,11.812256664427146,,PhD,Analyst,Remote,,No
,31.13871756509488,2966611.3262524107,281.7519065207382,,29.137708122837275,Finance,PhD,Analyst,Remote,Yes,No
45.5056901504535,6.149443169786329,1149707.7399890935,,2.9509735266420614,16.96019485721891,Sales,Bachelor,Analyst,Hybrid,Yes,No
55.37936283808454,4.284070105656558,895193.0021477124,283.6131742384287,1.7228540956316518,,Sales,Master,Manager,Remote,,No
25.36180397580798,28.49787488054885,1103488.842480757,75.04964999450925,,26.530911112769566,IT,PhD,Lead,Hybrid,,Yes
29.014466456926495,10.681008045099079,2641488.2496531853,251.4325182914348,,,IT,Master,Lead,Hybrid,Yes,
53.4071457576215,5.13510106899676,1636857.336843311,240.6565463538347,2.378999052396099,15.07796125053899,Sales,Bachelor,Analyst,Onsite,Yes,
36.06794325130017,28.050043827069537,,169.7599749977124,2.6442604023141607,,HR,MBA,,Hybrid,No,Yes
,,1856591.8226705734,,3.3467716911059675,41.45100229350956,Operations,MBA,Manager,,No,No
44.274968519594694,16.754308849619456,1594788.9269155588,87.18674581219116,1.1371683863697122,,HR,PhD,Executive,Remote,No,
23.38126196458674,5.604954142669128,1511422.879801709,,1.6100037278743669,3.185129283559812,,PhD,Executive,,Yes,
36.317145749994154,15.327953840972302,,380.21659129925257,3.577372902759969,7.5436773496922624,IT,MBA,Manager,Hybrid,No,Yes
24.203309359588754,3.776229505941143,1958532.5524249899,277.081621384819,3.0040966707636882,,HR,Bachelor,Manager,Remote,Yes,No
,,971526.8061680469,447.4416414994718,1.9581641570171366,42.65184140192286,,,Manager,Onsite,Yes,
58.96889188169377,,2050238.494377184,352.7583341233914,,5.7245426816428635,Operations,,Lead,Onsite,No,Yes
32.565228636474046,,,282.6363572644633,3.543224086171462,6.86441183059387,,Master,Lead,Onsite,Yes,No
,9.828461864026302,1526305.4693540684,,1.1736838712448456,37.65876232168308,,,Analyst,Onsite,Yes,Yes
33.913426385449085,27.23228008756561,550592.7548940078,1.5326658014594985,2.4692723740441376,5.779709413337708,Operations,MBA,Executive,Remote,No,Yes
34.393579556851066,,782953.9669189727,,1.444076980178032,45.24689331791937,IT,PhD,,Remote,No,Yes
34.47324275224467,20.663253918736043,,71.7816645790606,,,,MBA,Manager,Hybrid,No,
32.716507347085205,,343049.36317697965,150.94368693104298,1.2824259394728545,,HR,,,Hybrid,No,
,12.134604460757956,557206.9204947393,342.5007191461685,,,,,Lead,Onsite,,Yes
,19.44875707999207,2715370.5584128024,458.72512279374797,3.832478763788021,37.69072018636043,HR,PhD,Executive,Hybrid,No,Yes
47.98896470185511,30.288099312121712,2817635.6262956066,101.13064744802568,4.555312231186086,19.344568368902436,,MBA,Executive,,Yes,No
23.741908647419415,,1569586.3127903948,325.90891626404647,1.0813197488287036,40.81703209664616,HR,Master,Lead,Hybrid,No,Yes
26.168743258991253,34.32161352252989,1637955.9430399644,156.62209263821742,1.5248334872892602,,Operations,Bachelor,Lead,Hybrid,Yes,Yes
37.162461716889496,3.083635213086366,898041.4592263588,403.2094189233408,4.283546773006667,,HR,PhD,Executive,,No,No
47.43592931051545,29.627304391416388,2644506.9333803523,27.19222546064165,3.340048634742924,45.28505467801122,,MBA,,Hybrid,Yes,Yes
50.369519964015865,5.5685336894877615,1926510.297788904,,1.5420636448416811,6.677221205024192,,Master,Lead,Hybrid,No,Yes
35.82828659226339,,,,,,Operations,Bachelor,Analyst,Remote,No,Yes
23.851314413833816,34.21578879195138,1576400.004305174,433.1552699893351,3.132656698506132,12.748838105535427,IT,Master,Analyst,Remote,No,No
43.78304752611683,13.559296089924453,688374.8176345394,278.7176784921085,2.4776207935325845,10.140027914985723,Sales,MBA,Analyst,Remote,No,No
32.59493133745887,18.963732094971185,2663554.0428131977,,3.1023718696963822,45.601777256055186,Sales,MBA,Analyst,Remote,No,No
27.982841086823882,,2053590.018202959,357.3447287702466,4.367447575044338,26.85567189040046,Finance,,,Hybrid,Yes,Yes
54.148957765713185,20.494445450559958,,32.35391117515968,2.54221719932662,37.51464170415385,,Bachelor,,Onsite,Yes,
39.467396698558616,32.60386110619743,809919.744787687,290.2261792853255,1.3982071980649646,16.06008038870427,,MBA,Manager,Remote,,No
,21.899421378374615,1510668.8638864902,44.99983292269544,3.38045898745319,,IT,Bachelor,Lead,Remote,Yes,Yes
,11.781358789727669,2480943.6421953803,134.2092523652122,,3.1369023310194644,,Master,Analyst,,No,
28.310973144227532,,1204603.454411212,,3.849094037332245,23.09800772035089,Sales,Bachelor,Analyst,Remote,,
,34.13242753412815,,295.706451593372,1.7223107888109297,,,Bachelor,Analyst,Onsite,Yes,
,,1935266.0935622465,,,6.644889205589499,HR,MBA,Analyst,Hybrid,Yes,No
53.51060808189055,2.8522636162619577,1327416.8860245906,,4.9535588586056924,,Finance,MBA,Executive,Remote,Yes,Yes
48.77754220148071,5.817995889573111,2640334.4296383914,,1.1257543034701287,,,Master,Executive,,No,Yes
42.46615567278974,17.001426671147748,2552891.837931753,222.2135194866831,2.6324489840064302,47.15523876333963,IT,,Executive,Onsite,Yes,Yes
29.802812037983482,4.425388402328273,1059169.9397862027,,,,,Master,,,Yes,
,,1837711.253220771,160.9467753687568,2.886496040681323,9.963432845223497,Finance,Bachelor,Manager,Onsite,No,No
25.604227136243715,,541400.7103713849,,,41.19799112077202,IT,PhD,Lead,Onsite,Yes,Yes
,16.907026356420282,2947311.9003078276,126.97224198605234,3.0122082964989625,42.6439135794315,,Bachelor,Lead,Onsite,No,
,24.540584564063924,1137659.1910665291,190.27070551423924,4.796835169152222,,Finance,,,Hybrid,No,Yes
,,2897770.847972224,105.60112963950303,1.7856947971525217,,Operations,PhD,Lead,Remote,Yes,Yes
28.540293649334348,15.503957070394964,2288281.576348623,190.70853083087968,3.5915420563084344,,IT,Master,Executive,Hybrid,No,No
27.131551621753573,20.72770091056396,1730348.7768829945,272.65444844879295,,13.65384041994931,IT,,Lead,,,Yes
55.24315708776456,30.487713379029152,1518023.9201346769,415.3839968406346,4.166678853699642,20.09636475340247,HR,Bachelor,Executive,Onsite,Yes,Yes
55.26719498735135,22.56848957150513,,,1.2893271051742192,19.12151962396705,,MBA,,,Yes,Yes
53.61024438372462,22.415446771333407,1041223.0959827052,271.21951271266136,1.6890630370140554,20.191366913924575,HR,Bachelor,Executive,Hybrid,No,
36.51239928676048,21.90218176631028,1574293.451645249,266.3948970846984,1.3142610832904986,,Operations,Master,Lead,Hybrid,No,Yes
52.87949060572164,1.684188824796891,1732621.9838828184,21.388968739925463,1.8343253725315511,36.558601592143425,,,Executive,,Yes,
,28.234587045340287,1903987.6928368043,234.2811226113935,,,HR,PhD,Executive,Onsite,Yes,No
53.466125078438466,30.7657249659345,2745064.999056037,147.5210611230713,1.1251177576810982,43.05866521347374,,MBA,Analyst,,Yes,Yes
,23.099012736115437,,,1.0629365801396045,21.39104595816112,,Bachelor,Lead,Onsite,No,No
37.155069091458984,32.94468984033226,949928.3844169131,414.8830370947108,1.5039350460832002,46.37221699072324,HR,Bachelor,Executive,,,No
29.48665048397997,0.7801204061744521,2449931.1801669286,48.35578301429172,3.317231884234858,28.194009301379243,Finance,PhD,Manager,,Yes,
,25.898373962919305,2072994.9610023648,413.8438245877971,2.730429057799551,,IT,PhD,Lead,Onsite,No,
40.20691565483069,,1915477.4378210194,25.019800617719078,1.8951996324205154,37.831775246430105,Sales,PhD,Executive,Remote,,Yes
34.07238040113804,28.701064112573086,343110.72365428717,183.63054488087994,,33.61190362184814,IT,PhD,Manager,Remote,No,Yes
,0.9844411405189835,2977593.07162238,407.2013586392367,4.7950933263647215,3.6968131447804584,,Bachelor,Executive,,No,No
,22.45571032061027,,35.95488363839338,1.1838103117263632,,Operations,PhD,Manager,,No,Yes
56.35422619111894,,432451.206530627,79.64629180567695,1.4216899032972838,30.38290457029192,,Master,Analyst,,Yes,No
47.49418525953813,2.0228437118406566,,38.754994573622135,4.842221551768585,21.00169577859814,HR,Master,Lead,Onsite,No,No
52.974175257342566,28.812383681749733,2546105.8877813453,483.1986480184217,4.093774379346936,37.52980386934494,Operations,MBA,Analyst,Onsite,Yes,
29.560430679937816,25.36222160403236,990719.718305065,1.0271870577731046,,,Operations,MBA,Analyst,Hybrid,Yes,Yes
43.33335961370192,1.0256842625942908,508077.9864973348,,,0.09677108949814883,,Bachelor,Analyst,,Yes,Yes
38.213923314644084,11.813733382624838,1853333.282073433,323.7301038301094,4.321098177693733,29.37079899754459,Operations,Master,Manager,Onsite,Yes,Yes
43.30455941485677,33.84912702221492,2430127.9729890674,79.38787657210966,4.86158723792215,,,PhD,Manager,Remote,Yes,
35.9705712982859,18.825819657041095,995484.5829752948,58.043709022131516,2.3877266221219124,41.98226186026561,Operations,PhD,Analyst,,Yes,Yes
42.52194004728314,,628268.6149168259,397.1481277951825,2.4280908461103197,28.073424735194635,,,Executive,,Yes,
,23.106348884262783,2216473.3263163534,,,14.368594861037403,HR,PhD,Manager,Remote,Yes,Yes
33.55676074614836,3.10585437173307,,,4.640533242216864,10.52606999549458,,Master,Analyst,,Yes,No
,,1005777.4044875484,484.90378366917446,3.869578656215454,4.924493281322523,Operations,MBA,Analyst,,No,Yes
56.408147205380246,28.59680082182754,953462.5980924839,9.843921682130052,1.9419207790696102,,Operations,MBA,Manager,Hybrid,No,
53.42113383329624,12.528700356206961,,,2.126552528831769,23.624715228077157,Finance,Bachelor,Manager,,Yes,No
24.826183512279016,1.9153549601985786,1026461.6284471817,311.7846925410518,1.5499290245511643,14.990916267207815,IT,PhD,Lead,Onsite,Yes,No
,22.52000512362136,1727626.8946938168,0.5068839587692997,4.764772166219458,,HR,Bachelor,,Hybrid,No,Yes
30.184051577176536,26.600087882919112,1710450.3920269602,9.728508239190303,4.986276578577,19.298200683341637,HR,Master,Executive,Onsite,No,No
,28.87416578983781,2119537.736100413,83.93735688702347,,16.160463128245688,IT,MBA,,Onsite,No,No
48.53885634251827,5.283237473390598,389258.1429251685,,,19.528927777391353,IT,MBA,Lead,Remote,No,Yes
56.85419788126283,25.87292848788416,924183.828084491,328.97817277306734,2.2983271783209585,34.83639578673679,Operations,,Lead,Onsite,No,Yes
41.24139659631223,30.44127809441474,2174256.666243163,390.09311487034637,,17.779487505760272,Operations,Master,Executive,Hybrid,Yes,Yes
,14.066841598728752,2141652.671486441,431.0431089001393,1.5584042075338638,,,PhD,Lead,Hybrid,,No
,26.16129066820967,1013711.4720858599,284.29973407038625,3.646024415476528,33.60823582818136,IT,Master,,Hybrid,Yes,No
56.40608646518212,,1958501.3904926952,478.4686407030172,1.5994028280231585,40.00353754120393,IT,,,Onsite,Yes,
39.867173555068305,12.161698136705231,,397.7734011777397,4.740133864748811,29.601161033439638,,,Executive,Onsite,Yes,No
,13.565378841908068,2268535.045658752,241.61374929766387,,44.015001077565366,IT,PhD,Analyst,,Yes,Yes
,8.997866916654273,2263639.6879152674,,1.012823639817492,0.9434886056836123,IT,Master,Executive,Hybrid,Yes,
32.470672886431736,14.339756471255175,1238682.5218027192,346.79277450237043,4.674146104931993,16.491092226783426,,Master,,Remote,,Yes
47.348849760139046,21.2168634852874,2041763.5093290203,,3.4117328453628843,15.981495439574816,Finance,MBA,,Onsite,Yes,Yes
39.87636594640766,7.897881229099851,2228509.6520352447,424.2440828138569,2.1317122174060406,26.13729805200156,Sales,Master,,Hybrid,,
,32.555697258530756,1405383.5099405674,245.1951872386905,3.5632166307131685,48.680167851372666,,Bachelor,Lead,Hybrid,No,No
58.36525594223938,,998005.1838719686,,,11.563725268290465,,Master,Executive,Onsite,Yes,Yes
28.78383622566862,,2173636.0216848794,427.28126974276137,4.715123963366265,,Sales,Master,Manager,Hybrid,Yes,No
,18.592386256710647,1658032.3626390018,346.14215319480945,2.7479524051716133,43.95772303003351,Finance,Bachelor,,Remote,Yes,No
45.13298330992684,5.8734338271204205,2536296.2675099988,34.815565111822046,1.0266235715000005,30.176993524171657,Finance,Bachelor,Executive,Remote,Yes,Yes
56.979176655584254,7.32995389003091,1490540.5462718157,472.7737855085633,1.1682922818225303,41.80697145644754,IT,Bachelor,Analyst,Hybrid,No,Yes
40.23623906774148,3.050669521361491,967908.8368928747,,3.484072025872732,,IT,PhD,Manager,Onsite,Yes,No
29.679859987820688,14.120367168172343,1573041.1587311532,203.115426532622,,49.42006202106619,,PhD,Executive,Onsite,Yes,
52.679050938690835,3.3316071986096047,2194133.1640323214,263.54859153899247,,,Finance,Master,Executive,,Yes,
33.965055080519335,30.267655068081847,,119.63254550191593,3.820450857477691,,Operations,Master,Analyst,Onsite,,Yes
36.329973903976736,3.447861682833893,2686272.69004896,238.28278122452534,,,Sales,Bachelor,Executive,Onsite,No,Yes
41.7393825112361,33.38454144529407,,273.0782767914314,2.9754344091748477,,Sales,MBA,Analyst,Remote,,No
39.938600768263115,29.013721112204582,1820917.579777564,482.5511412974539,,49.6306324683183,Sales,,,Hybrid,No,Yes
34.27268379528293,14.111811181289568,1414544.7562748052,101.01212757115474,3.3789310110159234,0.13473328325733225,,MBA,Analyst,Remote,No,
,23.415175683895452,2433790.132526651,209.57813667490004,2.9373812918202544,34.79712109508438,,Master,,Onsite,Yes,Yes
,,1210615.6062358923,63.899456046890016,,46.276872273616746,,MBA,Manager,Onsite,Yes,
48.76452945603012,6.622259645126729,,,,45.11522431812667,HR,,,Onsite,No,
,,352747.4991787052,378.9946735191024,2.7088680283094084,,,MBA,Executive,Hybrid,Yes,Yes
