Age,Household_Size,Monthly_Electricity_Usage_kWh,Monthly_Water_Usage_Liters,Monthly_Gas_Usage_Units,Work_From_Home_Days_Per_Month,Vehicle_Owned,Public_Transport_Usage_Per_Month,Monthly_Internet_Usage_GB,Smart_Device_Count,Monthly_Grocery_Spending,Recycling_Score,Carbon_Footprint_Index
30,2,508.88252422200554,6994.910609231784,201.1442377766424,17,0,15,426.12053351300364,17,15094.511062011452,66.73390146485715,241.7954068078325
33,1,475.770994017117,3948.9904275244035,145.7805213963307,18,0,29,391.92347451711123,11,15526.239422250637,59.48576380707032,259.8125771281555
56,5,695.0385874820928,16049.611592781364,369.1149113267111,6,2,2,241.7147998599117,5,21437.007872275964,27.873102656948813,420.60815676366866
45,4,803.0406843127695,14621.215114978593,385.3641059282076,8,2,1,183.94390899377203,5,22372.05863007752,53.0408978354919,415.0475201288704
45,5,518.463437299471,18564.822305708487,322.30950389382394,1,1,5,180.0515631601371,4,31968.40006956317,33.088892300994296,302.4563242788478
36,3,797.3992059928491,15222.652997012621,397.05663240478344,5,3,4,276.09139982592114,5,17760.309943190266,21.60202592651299,386.04827434201025
51,3,748.61422168773,17277.23414290757,417.51605605745243,5,3,0,195.4323909140976,6,18425.99365830391,35.218912341350844,492.7825684155916
32,1,462.89938861727956,6556.876347880828,188.7806407161674,17,0,21,381.45304026000304,13,12147.717024948637,63.02264391990307,329.4691931190395
37,7,574.8831678965971,15988.548775641671,408.99735971418266,1,2,11,164.2325351135415,4,14325.768872306564,40.57077286627014,358.9904953913103
36,2,449.08044014482334,7534.793129487229,207.84507735975467,15,0,10,397.181788812458,17,12088.884415038216,64.02555187109522,257.27326395379083
57,4,772.1599329957864,12487.741410779101,386.62909266822373,2,3,1,129.60235679104338,11,18255.670740971727,37.54187961032403,428.1363442583992
36,6,616.0195424818929,19985.84870986684,351.87823681297556,1,2,6,185.4645859826985,5,21035.563555326426,43.00888757721368,395.1063019901403
45,5,552.8555905299379,16503.384533375185,331.90973562554007,2,2,11,130.55646812874653,5,22919.30773241113,48.148336568280584,357.66026999850095
46,3,661.9710702879198,14499.883088416205,367.7394669086093,6,3,2,176.85614734624232,5,17364.503627091486,34.1537962250599,448.9121363151932
35,4,299.4199628475272,5715.790690713733,145.33942012943717,11,1,39,195.18257315804445,9,15233.863552695735,80.57768512919377,197.33558241168006
35,2,441.8974205590773,6056.555224878,219.64357147775507,21,1,26,389.9104620805245,16,11407.693286500467,65.36639123729381,219.7012385240556
47,5,671.114895418357,15586.961905747934,484.26641886657745,5,3,0,213.82107825587912,6,23489.846398382626,12.055564149110985,420.38703886704917
55,5,805.3425091094911,13374.241938201214,429.4477296040935,5,2,1,229.27715390393314,8,20364.509029456804,35.57029622487803,461.9729243779024
39,1,516.9297887376233,4697.000856525338,203.07871954123007,18,1,16,356.23085569596464,12,13676.073080536768,44.43448220289279,244.07837367829336
37,5,776.9364488026255,13064.314729720772,402.3194554013481,6,3,0,238.5086309883999,8,20652.317242177527,35.92521009760872,357.52584069891986
40,2,350.74945828519094,8534.118811938557,135.81301508346317,7,1,41,236.0271612132372,5,17079.615883957347,81.06957863776033,188.46395653555967
30,2,394.35285156451016,7484.675269340831,199.43771681869848,15,0,20,405.2172123536509,13,11913.677963730677,63.679726099897046,238.17303879160042
63,6,638.1092579754746,16261.942293424036,302.33355487486455,3,2,10,118.61399441426579,5,20563.44408227427,33.90332849394317,369.70819449169494
45,3,250.33882502524727,5540.525268788527,149.8892329157329,6,0,27,239.3990927301311,6,12873.642979568724,87.38525297982723,172.9936355485197
53,4,321.7927336975879,9881.163507337118,137.45363359093912,11,1,28,196.4868510847717,7,15484.490897829044,83.29994956617561,186.0517909047594
54,5,707.654383584151,15447.574733115687,465.6412733640011,4,3,2,219.659600372583,9,20406.554008375388,35.96299785461213,397.9180434437805
32,1,433.8395044394612,6664.071497421843,227.8399945938245,16,0,19,384.49603711041595,13,13300.684205250478,61.47670121454399,244.7952439865001
39,1,347.8939259267601,5777.421021413504,170.2393809305573,16,0,26,430.42521064009594,12,12723.641480941007,68.2608964575248,244.19053214946635
33,1,396.7620432317799,8187.275638167941,162.46901851918585,20,0,26,352.72779157398907,15,14137.64247928696,39.65573573255061,259.50613357960447
58,5,751.3661380432087,15728.500424445978,358.8590005728331,5,2,3,268.84044927302233,9,21354.042643593897,25.226551415561655,387.8923367995675
41,4,287.67785307717253,7937.029949722664,125.89650959032554,11,0,44,190.61403569213323,7,15848.842703030674,86.61344991152095,192.2241779410958
42,3,710.9729950885337,15334.724907023407,356.9305058548938,6,3,4,284.343621837288,9,16498.37154315692,23.396186294644608,461.7597472854399
33,4,280.87653879210427,8084.972061594387,134.44049535525792,5,1,28,191.48583324403222,8,15240.126092867818,87.21097980030477,169.23315292380445
29,4,284.15976261326716,10671.885873493306,169.68565300486418,9,1,38,171.6696982455634,8,15430.76895180932,86.39936515738431,166.8835292289145
52,3,319.1610748531848,7907.012716975748,177.8308816669617,5,1,42,170.38321700617396,8,11092.026635529599,81.59480264142205,176.1917625242088
56,4,793.6829838447147,18603.079227850467,466.70736825228556,4,3,4,285.49093625589836,10,17886.919027337353,26.392954995504265,453.8578220243574
43,3,345.58036340815323,9856.636056635036,178.56338532466572,10,0,41,193.1201588843451,8,15498.006481576069,84.09546023980464,174.087629335825
29,2,391.9925164713753,7261.402961584929,211.614841469639,21,0,25,375.0737860822368,11,9408.50281501589,67.74498280026754,234.23428354320518
52,5,504.5884989823933,20049.984988375407,341.81709761446285,4,2,17,189.8358063010679,2,22544.25811906779,26.059759365036822,322.1112086337811
31,3,302.7610889396314,7893.642002570203,140.43911658232142,8,1,30,199.15640329777563,8,10850.956622987096,77.76219006089269,168.55463546316804
32,5,755.6548068910118,14698.718559436951,417.16453860516447,6,3,3,250.58655867118662,9,25814.28469817942,11.644295231291252,395.8977162062269
54,5,740.3838043463818,17232.55132751023,383.27068857780307,6,2,3,216.86376592143182,7,20754.481009825977,34.56203319151743,409.35958920207725
39,3,320.76067922562714,8611.233418305315,169.8924483854999,5,0,42,187.1115781000323,5,12686.660821592312,84.65514118653822,204.16489977469686
32,2,427.946524093477,6256.543465195513,210.91055003728798,19,0,15,413.7495986507979,16,13060.402711835673,76.9953167305737,253.18121765627325
49,3,215.32072956606766,7941.839303496916,182.1809557100506,14,0,25,192.4931538879705,4,14030.245216217105,81.85374671528936,199.0926642834887
29,4,299.11045784659626,8554.65005848935,150.4583197687626,14,0,38,188.35846703165117,9,16474.941435315362,83.59577039461844,216.2827956073881
50,5,748.6681677777418,14059.393714792077,352.91025010021673,7,2,0,264.5692023338104,5,15563.979211069109,41.706787887065005,383.47502021352403
64,7,598.7674359158007,13906.86070420787,403.7158560081231,0,1,19,188.87101379590675,4,27618.951376418725,42.338968687568794,326.7622038779107
45,4,726.3414964681981,16557.821360424114,364.08637482512387,3,3,3,327.41042252160264,7,20289.131369342107,22.774032185985224,431.9864052304712
37,2,377.7205601835477,8216.412046234407,177.28412385846678,21,1,15,419.97563653233374,12,13103.608032359296,68.89839049667258,234.45348073627426
53,4,323.97593643704874,7500.284328334294,150.6569162256017,5,1,40,236.9623843424857,4,16674.351564155702,90.71266665244615,197.7496010385945
44,4,695.4194402685896,14340.318846783302,450.394247636125,9,3,3,264.89409857880236,5,23678.313756002204,18.534498362925422,402.31448602510466
25,2,551.6162487985006,8367.387460060218,232.58762853116232,15,1,14,434.2680406437103,10,13514.92275692196,67.03919249386675,286.48452892330266
50,3,706.6638512685773,14045.084953105763,429.9762845910032,6,2,0,238.54406073996176,10,13357.195442346347,25.603179910815506,469.038165352836
33,2,483.3702714536081,6579.88399998514,175.27451103651973,18,0,17,410.62135892606784,15,10965.210428604543,48.973138373950576,278.3499781205296
27,4,301.38593747038743,8506.420944778029,185.64352431336488,9,1,24,194.48967729003328,9,12836.20983189279,81.70444928421271,202.94772169776948
34,1,477.00336758153855,7955.538051661216,192.79419642525409,21,0,24,389.74345604858513,10,13130.769795522836,64.96607198997644,248.48238837839813
48,3,707.0329858150344,14885.806778327893,419.63564848566284,8,2,0,260.30375442495415,5,19016.61483236761,25.79014131986824,469.8833186753841
35,2,321.77638923430453,8291.363115983771,126.35128440461416,13,1,29,161.9006919101882,8,15979.700630032656,87.07895865452709,170.79821650871403
55,3,746.8722457005813,15738.662042312262,430.61415357664197,8,2,1,324.09839560853584,6,20453.648664012642,36.064247283911634,437.22243846319606
58,5,720.1802391032257,15530.397271896603,399.16378368893686,9,2,4,309.087029334732,6,13229.824684131743,35.66057458832067,371.9943213971352
63,5,686.8462118386076,16002.491427482455,333.89964731570893,0,2,17,115.72653799393869,4,23622.401879307115,37.58853286363891,269.8383719430727
44,5,602.4799919360676,14013.603024971027,366.3383054002579,4,1,18,98.73192472525511,3,25272.026786582443,35.191749267944786,370.252893624634
39,1,586.0989438512478,7700.138207618164,203.9089821998526,21,0,21,346.95547196917755,10,14185.753031546055,59.4330719538037,237.4890364647317
48,3,303.34346970517225,8986.112541436463,108.426861672835,12,1,46,208.054307153798,8,11080.19536221341,81.80375774100767,174.97158974321397
42,6,708.5975559594065,17945.88467334497,332.69702469548525,2,2,8,167.8931202366468,4,24170.186732330207,33.912217216071724,337.6129391347967
36,7,504.0437916729196,14734.46693099808,373.0333801194442,4,2,7,154.93694818633833,2,28983.07761288649,38.23826541398813,327.1442035170833
51,4,272.8361054572217,6883.565318172209,127.38012320681469,14,0,46,204.17357209125845,8,15039.002266519248,79.70352958283306,214.88708235465054
51,5,721.0473726026373,10174.014623848234,391.3378493156597,4,3,1,280.81179032318414,6,17015.684846204913,46.51914336867378,432.4699011761582
32,1,452.8728834232212,9050.018416628545,233.90726253953974,19,1,12,349.64869230078847,15,14323.673038372128,56.45924557872198,256.47845056173475
27,2,356.54972019051377,7265.816836543142,165.0399905716469,12,0,21,196.16853577711143,7,11902.829293565403,93.233593611558,152.72497723389736
38,3,731.6749472243949,13235.081903535503,413.84455147205017,7,2,3,217.65715043471607,9,24269.794763196984,29.48286888691954,413.7533187116174
56,3,815.3437047937637,13522.735612716393,439.61286116129327,6,3,1,208.06873739006113,8,22593.174492219994,49.008887896036846,455.6418562875318
25,1,343.42655429996967,7713.380559951673,247.81573065245914,21,0,11,356.8963906110558,12,14324.716167525397,62.34890675919351,338.5605682431659
30,4,744.2413536115029,13042.381578401877,366.6366057591538,2,3,1,298.9710983742293,5,20222.821070570433,23.3683762419071,408.5983904819908
40,2,304.78051541626814,9063.900273329526,133.43036880425976,10,1,34,205.6741461490363,4,17584.526087715018,77.70133753411326,197.63140952276186
63,7,619.7898170006669,17567.049105188835,348.79974945807527,4,2,11,173.10103829313542,5,24142.169187760173,55.43366307407126,286.18240062432574
57,4,814.525770943528,16391.474997021236,490.33065973156886,9,2,0,288.27443126902733,5,25657.365549456583,37.92905371837202,432.19626414800086
34,2,417.3577476090337,8045.703584343781,234.10661375039535,17,1,10,425.974457867908,13,11481.047785972574,70.35106573174298,208.70544582247499
39,3,365.02591746508307,7955.841905208732,156.15706887253407,8,1,44,157.8210010857209,5,17594.794671351417,80.56368123720686,201.83749330131224
32,2,461.5319757406715,5363.260976972415,224.18104056986928,18,1,21,401.09317059099766,10,10997.663650910901,59.780992754412786,291.55933351626754
51,2,303.4952125021185,7081.973557740428,142.00391669560673,9,0,40,254.0756094361388,6,8864.355659701429,80.93461366749158,178.93799378335774
35,2,380.40215312516807,7056.661521899869,222.1557901019298,20,1,26,416.7650390939104,10,12791.064321740523,53.29271582525861,259.7047317154463
24,1,449.3273981919028,8479.762116177775,243.23244175147835,20,0,25,430.7943043821713,17,10618.58987328997,66.23683717521868,264.6009124143802
49,6,640.300929008257,17225.73397011866,286.3582260332875,1,2,10,215.7706909997231,3,25331.425126908078,38.79332962991933,379.89935887186624
54,6,662.8468827525537,14846.736843600793,384.5075634002865,4,1,13,164.69430013298916,2,25915.985537003377,30.617566422569396,385.85605016029587
33,2,451.2468624539182,7757.7093443479735,187.34565604917415,19,0,11,442.81323791130166,15,9899.772184304264,41.07185540877338,275.8194250360062
33,4,337.49316289736333,7940.333502183008,122.27351838443184,8,0,30,236.85903557101142,4,11108.467114063438,95.40456932220665,193.68233101965893
33,5,783.8573433178815,15622.99213737689,461.42885163212424,5,3,0,261.529470310557,10,19346.147281269383,22.527826915132565,448.6964838536181
52,4,321.7175704801955,9052.163681281409,166.51711159240259,9,1,23,212.0054319564284,6,13603.366993131185,86.23779777423654,188.9918895109653
26,1,485.6201450735583,7253.562714518887,199.13703762719044,19,0,16,427.5609870113823,16,13382.147047697592,68.3093012168186,246.44056993103337
46,3,758.3132822950366,15695.17820512554,390.8719768199116,2,2,0,244.89517726292985,6,18345.452809691058,19.46530965926723,409.3335998642788
22,2,353.5099364243504,7228.05847887289,196.43070634767085,20,0,27,419.0399116011266,17,14460.098426011227,71.39761025533636,197.07968097595858
48,7,511.26818762497976,21154.758391637948,323.14171414096273,4,2,14,154.493065689888,5,26984.525066118622,37.03202714652967,325.99645593812903
35,5,747.9714086627413,14876.89332412961,434.8364819379764,5,3,1,283.6353711892206,6,26905.024556152322,31.103354331593756,432.9913913581184
48,5,522.0030771491382,18035.538689763045,335.4002533569637,2,2,13,162.85923531017983,3,21574.1497271739,43.95123142269025,344.81660250711803
29,2,504.86218894444755,6358.489877392501,227.31810830076893,21,1,17,420.19199114595705,11,13332.048882262294,72.7753937305695,289.2084999035303
51,2,348.2753156370743,7874.684108554642,138.56276768813592,5,0,33,180.52119211922073,8,12171.0763517707,89.4940951091839,179.46904557258313
50,7,576.8514011022602,18160.32770922823,339.1417400535023,3,2,18,127.23690013255717,4,15603.625277387702,54.75860345807128,358.5797850581362
52,5,625.6438571903641,17803.16637970946,341.9967726124654,2,1,19,180.51506062814042,2,25922.411045142526,45.90650081256812,308.72358917674256
38,3,813.6029491169942,16184.203922086286,440.746269196532,6,2,3,241.364874501155,10,14734.693906186516,16.5902796401872,416.9822068386538
28,1,426.2764075331738,6555.645344363836,233.31939867854604,16,1,17,454.81716310241194,12,11081.372804010412,79.25951688273757,230.6093556454229
57,7,519.1892122436687,21818.62305273704,452.2456292404477,2,1,7,169.7681756727534,3,25951.03853175646,60.62384643040532,386.6386820528744
55,7,614.4979488952998,18818.494718815098,300.58322521955796,1,2,11,217.60655428856919,5,25340.67227761361,43.840426817126,339.9079084635658
42,2,310.7535889423379,7934.32707560365,168.88304382846164,6,0,24,206.0895073487798,8,16967.22003444414,85.77663555640666,174.59122937517188
36,7,735.6912157452997,12501.859812788802,330.084479402762,3,2,14,110.29139722193669,5,25791.620314846678,40.946365553162686,375.1454199450387
38,2,336.44622527759265,5880.569985269253,170.7163285789561,17,0,25,409.07886103611156,10,12220.011911184574,61.439954689442544,236.6385992049859
27,2,310.42292824121944,9178.068240281265,123.35518909110355,13,1,38,219.0787981010218,8,17271.41126715848,80.42010113305298,211.2658749588824
57,4,815.8479418343352,17165.92554203822,337.8555028169838,7,2,3,255.48888514107028,5,20973.097922731402,32.618572072457255,421.5515365443956
28,2,340.3255039763827,7501.526443015851,194.99568045562884,10,1,49,200.9815113873074,8,16743.06472808165,90.26887899096397,150.36783912195202
52,3,790.0582009911961,17489.059821353287,435.1446564240766,8,2,4,141.73926168740547,5,14726.637728173782,21.411557217010408,385.6723555120614
30,5,776.8195686142229,12928.755305049342,321.4755916224706,5,3,0,288.2526415783219,5,23885.44563258603,21.893424443013274,439.2636301162975
24,2,510.232117355461,6312.9177974343875,140.86116018289258,16,1,29,362.47748464858,17,10275.122222512742,45.41879416012719,273.41106410920037
43,5,623.1305701965058,15315.915205561909,392.13282406852795,5,2,4,246.1662251717926,11,19925.907070745023,39.845698459571985,409.8199246675182
51,6,539.9872080049533,16133.816576412852,347.7753068315496,1,1,5,145.5569821604521,2,31680.500034608303,42.2507768496371,365.0282030080875
22,2,426.314547947466,9039.59842648928,180.56210105694691,18,0,21,430.6690377881021,16,11744.401804499885,74.31582055837254,258.60529493297173
44,2,376.7559233821335,8361.105358236433,165.13815443986388,5,1,40,183.9060860785281,7,11807.869046406433,82.0202184027585,166.04981998412865
33,4,802.5547560349665,13993.271813498985,379.9729439401794,3,2,1,257.1256105012695,10,25224.150965860117,27.100788469749848,483.0296156943933
29,1,396.5204069060663,5540.4469820526265,187.53031693309947,18,1,29,468.6691965566341,10,9250.005685699416,62.3323906924886,235.95167915589073
37,2,434.5561780443399,5370.200706819593,232.22365905272542,17,1,15,362.6304492715785,16,9492.075863981718,70.85524161677226,261.64225072206403
56,4,847.1938446554302,15400.479146922959,431.48554216013895,6,3,2,233.44564627562582,6,21293.851450658894,53.076882277354514,460.7507149929182
33,1,473.9529784534842,5711.115480931998,161.4028680129417,19,0,14,491.53282524717497,13,8483.915196391283,73.54669072680605,242.83812987058278
27,1,543.6744533675601,5120.81538402404,165.74405804178915,17,0,10,402.5228738727558,10,12111.517807115655,78.62214077490975,274.8676099338139
27,3,279.51284057974686,7381.3523694060395,134.03478142268526,7,0,28,230.30219914806082,7,15207.797540820482,77.62156065391677,201.12060066050915
53,5,669.1615773184737,19455.862014398117,308.0748582391875,3,2,9,201.1272368295032,2,27509.53196614672,40.733421417963186,308.4345243547247
64,5,528.2489690118363,17993.93145441645,341.09797492739034,1,2,10,165.53230546899923,4,19864.225143787517,41.906403940632984,348.1589380806663
37,2,376.73953924650596,7025.757602320077,205.05545420978206,15,0,24,429.9541572145356,17,12299.837976679273,30.961154438024128,238.26471922094115
29,2,353.36517872308843,8425.536792696028,155.10693775490253,11,1,42,261.7411300376607,4,14360.422212635374,78.004832382552,167.46052245405127
52,4,286.03589375041474,8222.901453755405,158.24620388067066,7,1,33,250.26731675161147,5,13354.819834948321,87.24733223248433,172.87217588955963
44,4,621.305894246779,12944.804497175142,391.3206695433589,3,3,4,309.9664536669036,8,21963.067071788653,29.64242355626486,415.3257275345428
42,7,768.6920002982707,19095.176750628198,349.3111615851304,4,2,14,134.01435883050632,2,26390.034174251537,47.71238254109662,332.29051914277903
51,5,717.508926092959,16784.49943150725,461.17963387554437,5,3,3,279.04725283981344,6,20873.850997070767,30.43125430953049,421.988242120327
56,6,678.2157237435325,17596.343264599545,378.2669649620903,1,2,11,120.60519990317067,5,25863.883430324924,43.76678583073095,320.97698886741284
34,5,701.3384112335975,11571.091892549686,372.5050586711881,2,3,4,248.1520067699494,7,22251.409585805282,57.00866469549595,360.40418574067434
23,1,499.74596024901246,7962.508846165743,192.85115676077314,20,0,11,387.20724596339056,16,14019.186615051987,58.16772350131405,239.60383596709835
28,3,351.5969940373453,7524.6574574611195,167.66092644925982,8,1,36,209.1995578275429,5,14653.429478585913,83.04895867295697,217.70403917959584
38,3,705.1476784677373,11207.155247880655,470.7910853050145,6,3,0,178.98715872638905,9,24040.019004203437,25.944126432523213,407.0474647490662
37,4,359.5121739328205,5092.563120979366,153.33100515206817,11,0,43,214.58232293900872,5,15791.625391691388,85.1001539876075,194.83883565526995
25,2,330.1450815349823,6626.295207822727,165.95787015839477,15,1,21,392.2501192292689,13,11960.106343510093,70.10926616634318,268.1218574577403
42,6,535.1164999877336,12525.478334591335,404.44485157904955,1,1,11,157.12049068098528,3,29662.803027363378,46.553856128831995,404.6444793116259
39,6,489.78274663700415,18566.327180025542,331.98792675269686,4,2,9,214.54746555242713,5,20293.01122851867,52.3949771661724,341.90227373577176
31,1,430.378347856334,7718.940148844485,196.5659229526977,16,1,13,385.19895783385437,11,12541.591938372856,63.697222692174876,260.4418561539571
30,4,715.9524462096623,12783.50569456427,420.18534483704207,2,2,4,273.5097927020879,7,16614.94598746767,23.518675661122224,391.51199267804986
33,5,755.5129558744454,17354.473203135127,442.4135634426909,9,3,0,210.6658057186118,7,21015.419315936335,20.752881195988284,409.47141773585736
39,4,334.3852037745175,8887.296422537542,143.4389865455412,11,1,44,234.8488333768049,7,13127.676170993944,81.32517023227798,183.62267993594327
22,2,485.2070783543239,6815.452008368639,223.54660941586476,18,1,13,381.1694656545435,12,10575.971292658294,66.41357376119693,239.27649917807426
45,3,792.6862336128638,14655.673771443908,371.54780667281346,6,3,2,304.3732213968646,11,18549.56559501687,22.73005174282943,448.47498210714485
25,2,580.4228041839178,7461.576595318669,193.64303979136045,18,0,20,427.3743464052252,16,13558.452411767674,69.66691622511547,312.4918660811543
28,2,365.764102848077,6636.009741583708,178.58743242266982,16,1,20,419.1335031017112,16,14936.713626958572,61.83110491117989,235.66642717930878
54,3,759.4855864362763,15063.933118540255,409.19606432098254,5,2,1,266.1521252331705,10,17951.19468105444,43.5929142433651,398.7024260114381
29,1,517.5530866373971,5213.364461218421,193.65548131890367,16,0,25,360.3044073212021,15,12278.887353822547,56.13578499911484,272.8877374373888
56,6,607.2814519080445,20232.95614925842,301.3597171287279,2,1,18,178.03916278519952,2,20413.90930850186,44.559817466368486,306.07044905420366
36,2,446.65159969146055,6754.870312519523,181.74510056644988,16,1,23,385.6207678143011,17,8391.00346525749,51.38348427865778,263.72835685374724
38,3,759.2406635382092,16438.702898581672,439.7945568726713,2,2,3,245.1753470069011,8,24006.421693551965,37.63945363715466,439.2632327699584
28,2,444.8792617465281,4902.9896940924955,195.32809180078775,20,0,22,386.17181578110603,11,12734.909157274762,71.06666588700277,285.50587528417196
22,1,369.39580315155973,8140.635109791255,174.60521922146145,20,0,10,396.4486583463368,13,11967.288015012708,58.89121051387823,293.8640300536175
35,6,649.0367779676741,16747.26657385118,267.4223078289728,4,2,16,181.8011092358662,3,27231.59815244505,24.73585462913469,379.5169429212821
50,3,319.96054768452495,5999.006834834572,156.7804198265265,11,1,21,141.8721340020004,6,16186.497818719596,80.28895960414087,165.06525647566244
59,3,773.4779584676463,11077.34468766473,332.39957799724255,7,3,1,308.30791341253,11,25204.28837937073,38.18313736319962,418.33228430402187
37,6,750.5396088472015,15352.655390220796,318.04608399719996,0,2,5,148.29859803044647,3,27471.129490599455,46.30052407480036,430.0194497934855
41,5,690.2016411035414,20137.36565680148,328.9830870948901,4,1,18,124.62487101322765,3,23964.749587150258,32.899981847111555,367.91316936142175
27,2,469.23573248339693,5876.793761025112,194.73592954640358,17,1,20,371.7002071504976,14,12502.514644336941,65.70588617511622,278.3907830071932
30,1,502.5042411750449,8414.203955199702,158.58107253863096,19,1,16,388.1835225537643,17,11696.617917969586,49.04914758091417,265.16680644263283
46,5,541.6403154645657,17923.33636678235,377.2715234469789,3,2,5,209.24346760831205,2,23152.806242886283,31.7912952461747,338.3830185398425
29,2,433.1073388299918,7333.443359191973,200.9382628569918,18,1,22,405.5717499568123,16,12114.414253698078,70.98321900700356,278.20378761349457
39,5,549.433940135617,18909.51998788769,381.4746019828875,0,2,12,158.15599551609114,3,27623.998162595813,42.009612005142124,327.7183584397025
41,5,504.2986374059961,17211.037986622854,328.1345091721578,3,1,10,196.83886737236725,4,32010.310381419495,26.917478158041675,327.637700811055
33,4,322.18603756852633,8679.750192442903,167.42568603771116,6,1,49,234.98551779754996,8,11396.786940692937,88.34135609202384,163.84399719411644
44,4,270.1460842641248,9657.010733925432,134.0790229993153,14,0,26,197.4428140994343,9,14040.473844968003,82.22248133256004,214.27382837286513
52,7,551.6892934389109,18327.522219655653,367.4365465578495,2,1,18,156.26217153116977,5,25665.65234159668,42.80922458106655,336.17192151150243
48,6,591.0372152564402,20145.79058179883,418.2900684212765,4,1,13,166.4089375393391,2,20691.683343281944,39.953085133021204,375.70927507031126
36,2,444.86645567914707,6375.769003670644,202.86429650417801,21,1,13,424.0185440530532,15,9488.591237152319,66.61846612442208,243.39258735387074
54,3,826.9803424000758,14168.980967220617,366.51032425578575,2,2,3,222.07875616241185,6,17348.231150514963,22.814572932209597,419.04198329847566
59,4,761.6064255929335,15220.642211694381,402.378081368706,8,2,0,306.67315611257095,7,21763.084705603436,38.246686246914294,400.3830871730411
28,1,433.26783147572405,6026.078344273375,197.11538777367875,20,1,26,457.75086010463843,12,7913.368769155842,48.965298723115055,284.3232896464338
41,3,789.5250680330862,17150.36079394746,455.8889340693549,9,3,1,260.3603221433496,7,27153.793400994407,31.38147556367575,395.8986387850113
42,6,572.1275621089638,16587.378000104276,418.3219051724551,3,2,6,155.08940197816486,2,28085.84102601685,34.613945350208944,385.6731362788881
30,1,508.3920213677134,7246.768201101236,183.25278359218314,15,0,25,418.4541116976108,13,13535.738201456905,56.25259293618121,245.2336684011367
30,2,460.11944971030846,4966.49311426372,205.04312553387211,18,1,14,437.9940966996172,12,12189.879959234888,57.521600508180505,274.01370688177104
38,3,706.6000000230727,17242.229759898237,306.10733435146346,8,3,4,289.4091349149215,9,22470.070488431516,27.898443958091253,443.61821084448667
37,6,615.3612031122503,17224.97403464992,342.3565905526407,1,2,10,114.66263730530932,2,27851.944602588883,46.166238204352055,363.191161503854
45,2,332.1684412667858,7073.561100544218,138.46472665390178,5,0,21,256.60137100459417,9,12403.304583740126,94.75303138593006,218.22893521800304
64,5,503.7319399131248,17800.170934110338,349.18946044501405,4,2,18,210.77511706240665,3,29854.11719549641,30.83637704040337,343.26242289927023
34,3,345.2674332100289,7322.872089182127,158.41255212108095,10,1,22,172.49872250831956,4,12641.510906692318,78.69152142519388,150.21985020192758
36,6,570.6262048619898,21063.67213485229,397.85085914074546,3,1,9,104.94921038055003,3,23223.320471164367,45.940200710774526,331.82460937388845
52,3,292.01979178522834,7425.781379793109,147.8731876388632,9,0,26,218.6933699210053,4,13956.084852464732,83.63578996417662,169.4531864894112
23,1,468.04802167367535,7710.125648040266,194.49343184048578,16,0,18,417.17114944101536,13,11679.414056042253,62.18905714206677,225.94331243023908
35,1,408.1906538907586,5810.463767670621,185.48928362376003,21,1,11,359.53019835661263,13,12216.820082137712,54.763754937497204,260.79364955648197
56,4,696.2923309061695,14214.525274423082,371.86498378022725,5,2,2,204.27467995214968,7,22466.33254184844,39.59508057023329,459.9135501468695
30,3,779.6175960554086,12939.387053411323,397.69257588410574,8,3,4,266.2600629024237,6,20169.523023287802,10.490995332106191,423.49696970446007
38,2,502.909022365032,7205.189869177562,233.71332529437035,19,0,14,382.03929583438594,11,11788.706192505146,48.08600317236248,202.99163012125587
47,6,531.2609171701085,21103.581749012952,375.4834065294907,0,1,16,140.31950396331115,2,27513.046971616237,41.6724397066409,321.26183734351844
24,2,422.4499831293627,9458.799810579938,205.41446393889615,20,1,10,393.37693028161647,11,9738.297480130697,71.44668291214286,257.0355482148461
24,2,406.49528124676795,5376.284798702,232.22769906036092,16,0,17,403.1696426305006,17,9289.21882395561,58.866139372499184,239.97015404305634
23,1,450.93469781582434,6245.624648961882,189.64071353758382,15,1,20,346.9796207599294,11,11039.448168264928,76.1110590123532,249.26355088449452
42,6,541.3861077900177,12701.718788929258,317.1338084630513,4,2,14,152.7290605797341,5,27400.882047091196,37.76226851328494,337.24749007608534
46,6,607.2915520668078,14993.46299519585,378.9621663347422,0,2,19,108.43289874037505,2,26422.62516236225,32.160837964700825,362.56515327397835
42,3,778.5939033089178,15382.985703346349,366.99141306559386,4,2,1,264.9452576665619,11,17841.582846986188,23.07056769852932,434.33442458761965
36,3,792.962861249992,14682.128529342437,485.7474661017408,8,3,0,309.4263648738975,11,23247.61102604873,54.417885853297705,334.31173759976525
30,3,763.930959603296,11457.605669690272,411.7620158674688,4,2,3,231.98326583442287,10,21141.00995094765,15.682703034752585,379.4677662464551
38,2,469.6399158750885,6796.128714882843,224.47783498890595,16,1,18,381.9255111669098,16,9670.224567304962,48.32338026615831,297.2182129560661
46,7,574.9913022779457,13192.190600835262,372.71629442251407,4,2,17,130.48918154842883,2,22401.523741535213,34.17127128925122,340.6461307174504
27,2,259.66547353801275,7297.541467676114,157.8650746132894,10,0,33,178.790759014159,6,14964.441510482815,79.41089222595825,209.96089135147065
54,5,708.235714720462,14676.673525272885,440.63459495520567,5,2,1,274.8414077261862,11,21359.82212639953,34.15311477240334,385.7255430564473
