age,annual_income,loan_amount,credit_score,loan_tenure_years,existing_loans,employment_type,education_level,marital_status,property_owned,loan_purpose,default
50.727701128389825,1962025.0870740956,,,6.308801406987854,,Self-Employed,PhD,Divorced,No,,No
47.27213517369443,,780386.8887426942,473.6982458448402,7.433784149569983,2.971087424983959,Business,Diploma,Single,Yes,,Yes
,1845063.5448281963,823616.7902340856,540.1867966180384,12.49113539219124,,Business,Post-Graduate,Married,No,Education,Yes
32.18524013793103,513916.0816037108,,630.0277465507728,,,Salaried,PhD,Single,No,Personal,No
,,389145.3223763505,525.9291548071162,,1.8570668702910527,Self-Employed,Post-Graduate,,No,Education,Yes
,1359317.345351382,372601.11236991006,793.6591128960908,12.08816126365024,,Salaried,Diploma,,No,Education,No
61.418677081189976,934140.842273583,1296250.6881149241,417.42118147956285,14.976498361979093,,Salaried,,Divorced,,Education,Yes
,,268879.54656158865,422.27955035381603,17.41917763236874,0.4037810600331093,Self-Employed,Diploma,Divorced,No,Car,
21.386950085951344,1418714.552453669,1381433.9292647133,607.9378039518715,23.879908472010676,,Salaried,PhD,Divorced,No,Home,
39.75939329321143,1363277.857378963,812451.3560492324,,10.41042930609569,4.361903019559385,Business,Diploma,Single,No,Car,
61.2181709184044,,98694.17212013887,644.1743062550142,12.131989546045789,1.9728799374762018,Self-Employed,PhD,Divorced,Yes,Personal,No
55.782876650967594,,644682.0661166268,752.0237485522291,12.763480551017967,2.1062771475583837,Salaried,,,No,Car,Yes
31.399414502528856,964316.2701744101,,,20.86654703849786,,,PhD,Divorced,No,Car,No
,,,748.017236064425,6.086927645197138,4.370413451500675,Salaried,Diploma,Divorced,Yes,Education,Yes
43.00745892734582,282390.36513387633,,647.1728740385498,,2.398218385348798,Business,Diploma,Divorced,Yes,,No
38.36651636530984,623974.9337247061,,895.234423144739,24.159712031091676,,Business,PhD,Married,Yes,Education,
61.39949624008091,,495856.60607985087,738.6210583786476,,2.2478868476199882,Salaried,PhD,Single,No,Car,No
39.6402065926624,1410756.842931787,228540.55010267984,621.5552035585067,27.585335202074578,2.3739330587007084,Business,,Married,Yes,Home,No
33.24578755279151,1304776.3275661005,1291994.6524354054,362.8199702344674,16.829857694679596,2.8744352182044346,Salaried,,Divorced,,Car,No
41.32851078362763,851476.5469770328,427616.7730037755,399.21176800744604,10.225054165961774,2.5613123094021297,Business,,Single,Yes,,
47.73478756329178,,1194921.2880455381,357.0626710387386,26.119075332727352,,Self-Employed,,Married,Yes,Personal,Yes
44.34575735745511,,63989.9279996587,504.49745103768157,8.033215139853608,3.2281697654301524,Business,Graduate,Married,Yes,Education,No
,,,677.175023575403,12.40877176046006,3.1218778856447598,Business,Post-Graduate,Divorced,Yes,Education,
,1815073.4609140565,1494674.1307155313,697.3501559268157,,1.5840734272193795,Salaried,PhD,Divorced,,Personal,Yes
63.617676625518,1226265.856138188,402805.7159479445,593.1482728507458,23.081468405211105,,,PhD,Divorced,No,Personal,Yes
54.780600208790375,217892.55641514488,975782.0246720816,877.8987291469687,22.012571240321474,,Business,Diploma,Single,No,,Yes
34.561710171103435,,1140736.0567936972,858.8812398756941,20.08564198693357,0.30985009459483515,Salaried,Diploma,,No,Personal,No
51.6555097855492,,,483.66522355835747,25.8903984229497,3.5122226226858992,Business,PhD,,Yes,Car,Yes
64.89090655363994,,1037873.1647302213,433.4774947145865,,,Salaried,Graduate,Married,,Education,No
62.03053925500356,751985.4125227964,1447320.9020821983,,,2.9883561196860087,,Graduate,,No,Education,
50.9403437339772,1988470.4892478983,1170651.731930697,637.1587654394909,,3.179079345164382,Self-Employed,,Married,Yes,Home,No
28.73016437049005,238328.4677841599,496052.22153013,863.6547203701596,16.12309817038006,2.4706234844425974,Business,Diploma,Single,No,Personal,Yes
,490317.98007832357,828228.7237193239,522.0772897006777,12.088105559551789,,,,Single,No,Personal,
37.67750057748461,,,829.5460041290604,3.72162149677684,3.983426048373701,Business,,Married,No,Education,Yes
48.9586578067882,,1444052.5389598613,503.22459076717075,6.616238408004209,3.9724071415057023,Self-Employed,,Divorced,Yes,Education,No
43.74825486038738,617652.4782843096,1195960.0466409659,570.9548089731697,17.114658609629483,2.0502336859996606,Salaried,Post-Graduate,Divorced,Yes,Home,Yes
38.29624154165448,1227412.3468644184,874382.6419857127,,10.274694110392847,3.368426053861724,Business,PhD,,Yes,,Yes
,572165.0283169989,760242.6564449536,858.9209982258943,18.627401404144685,4.4830496820705505,Salaried,Graduate,Single,No,Home,Yes
,977480.8189687491,,457.58234577359275,12.19187370205146,3.1104703248321215,Self-Employed,PhD,Married,Yes,Car,Yes
53.82799390079906,1126174.6189382814,61933.364456175834,769.1431495203054,26.51808303549718,3.268144702287887,,Graduate,Divorced,No,Car,No
32.53024460114548,,114021.09119771453,,16.574987353931185,3.0455174679572754,,Post-Graduate,,No,Education,No
25.446471943083463,1979430.4224172847,525475.5299133612,581.0029958365321,22.58621647203884,1.900298700342395,Business,Graduate,Single,,Home,Yes
,272797.09659454384,980753.7876204391,703.710905183392,21.701956096746525,,Business,Graduate,Divorced,Yes,Education,
25.651015300496297,,501606.67329494766,830.4697134862417,3.9439654078250186,1.468146452055985,,Post-Graduate,Married,No,Home,No
56.1974713741503,459701.4559867039,1260596.194761077,558.815489290419,6.742394966031037,4.486820843253481,,Diploma,Single,Yes,Education,No
32.10523945705286,700596.8810693845,,754.5759428111896,,0.07383390878905605,Business,Post-Graduate,Single,Yes,Car,
27.33963694168888,,1088561.6643528985,538.6679883126515,9.349370494812193,3.1673071411626323,Salaried,Graduate,Single,,Personal,
,,921479.8377542484,856.7769464512097,22.910317088060168,4.439741637012211,Self-Employed,,Divorced,Yes,Car,No
61.782600950172345,,1407166.971421094,412.64757690299416,28.97315726589099,3.5950235049174086,Salaried,PhD,Married,Yes,Car,Yes
47.94826377385655,1995429.0932342452,936876.1091754333,675.2012021611554,,0.5101666660922172,Self-Employed,Graduate,,No,Home,Yes
57.051216638881314,832390.8850326188,394273.60805008764,,2.0912029245395214,1.9844287935814227,Business,Graduate,Married,No,,No
,,1472711.3006660931,,,0.5807026573483237,Business,,Divorced,No,,Yes
59.854244332217675,1119007.4257885453,1332577.1518322395,557.740432260498,11.164562799694831,3.252625474881828,Business,PhD,,No,Car,No
,,1442612.4699025222,674.9889672390804,25.51788028941682,2.990562230560127,Salaried,Diploma,Single,Yes,Personal,No
,1490506.8154328074,113687.72166795799,844.1646576673669,29.258742145474848,0.8453801951199968,Business,Diploma,Single,Yes,Home,
45.65540387063003,1008636.0035053561,1497661.1319605939,,,2.9573316356043593,Self-Employed,Graduate,Divorced,,Home,
35.70729593387023,,899927.7576595997,566.8762418191941,29.838467678391005,4.8213879869516525,Self-Employed,Post-Graduate,,No,Home,
33.79345299813707,1134422.8191859818,406392.99455289135,806.0453264890436,1.3936634026059143,3.986541875390181,Salaried,Post-Graduate,Single,Yes,Personal,Yes
44.0616138532672,474361.3503893472,,,15.430357828875497,2.8736731881127597,,,,Yes,Education,No
28.64900332500221,1824062.4741179359,1137350.137923817,,7.928375380075698,2.64697635706805,Self-Employed,Diploma,Single,No,Car,No
,,1123664.8227031853,,29.37227005943529,,Self-Employed,Graduate,Single,Yes,Education,
43.4001139632651,713985.6505543729,769831.3056462851,518.2035531250569,28.248014499915104,1.1088690958452074,Self-Employed,PhD,Married,Yes,Education,No
60.41505505028109,1922100.8318364553,432214.0057329366,343.36411194110553,7.804363927760018,,,Diploma,Married,Yes,Education,Yes
25.95109422335933,749981.5328186471,265698.072401571,570.7500234166188,,4.057982823254096,Salaried,PhD,Married,No,Home,Yes
,1570450.9653535841,374961.47491154476,656.1756398290611,28.452983208304747,1.054763492916024,Salaried,Diploma,Single,No,Car,
,,136216.93617696967,644.62937610561,,3.6761377338720114,Self-Employed,Post-Graduate,,Yes,Personal,No
48.598165273465206,988976.7833024955,1336048.7304147515,614.2490202148249,,3.2025919516589996,Salaried,,Married,Yes,Education,No
49.68863105203074,744005.0732415866,1114269.8597131844,711.3102511503519,23.94959282471018,4.100141826921402,Salaried,Diploma,Married,,,
60.91105271373043,,,646.8128697343514,19.54045871658172,,Self-Employed,,Married,Yes,Home,Yes
,255278.79564080888,237228.34732801063,608.562877003131,15.686010130104169,0.8949002150700169,Self-Employed,Diploma,Single,Yes,Home,Yes
51.872927593264436,1461062.7005041505,1499745.5509864532,,11.648390148002614,3.5074864330478777,Salaried,PhD,Divorced,No,,No
,518616.85933924635,,,,0.22961652849595005,Business,Diploma,Married,No,Home,No
,1370324.7042621917,1185535.0324908413,652.7387543353918,,0.4890256219443251,Business,Post-Graduate,Married,No,Personal,No
45.34261818881488,1428015.388391873,1097424.23428609,734.4332306121453,1.7320416362856124,,Salaried,,Single,,,No
56.73706607977979,1588223.4944121635,,362.0321858089403,6.8741350221557305,,Salaried,Graduate,Divorced,No,Education,No
33.7850917736197,1043731.0806196304,1160845.2120969435,,12.702958537970089,,Salaried,PhD,Divorced,,Personal,
59.89451338148305,269113.8489527784,74413.45755987758,,9.417243884130391,,,Graduate,,Yes,Home,No
37.45516080264588,,,754.3633335961949,,2.4250896985371266,,Graduate,Single,No,Home,Yes
34.14466702399571,577050.6395946186,365941.4864706034,761.1443001466391,17.863951037767755,3.2472835968007043,Salaried,Graduate,Single,Yes,Personal,No
57.84037586944825,1854443.653667754,364839.22085003,440.021212138795,24.77597904267459,3.0273411363210885,Self-Employed,Post-Graduate,Married,Yes,,Yes
51.097347415164215,,1052272.163987846,664.6279892500739,,2.1510384626894323,Business,Graduate,Divorced,No,Education,Yes
,,997220.7444470123,821.2018489489365,6.165564456408866,0.913982658267174,Self-Employed,Post-Graduate,Married,Yes,Education,No
57.87161385094318,1603974.7304133554,379942.59881987947,616.290020592568,19.41034263846889,,Salaried,Post-Graduate,,,Personal,
40.00272938938218,,154751.75643992596,830.2444867277998,2.611929292179931,0.8704191887934776,Business,PhD,Married,Yes,Home,No
43.39163071469661,,51905.07758992028,399.4679400861515,,,,Post-Graduate,,No,Personal,Yes
44.497338291269934,641472.8160712257,907181.5539730435,625.7591553333705,25.354381405645565,2.3769115111702495,Self-Employed,Diploma,Single,Yes,Car,Yes
40.568348184175555,203099.34800261885,811661.3636371463,,15.960307740992961,1.0392362985005406,Salaried,Graduate,Divorced,No,Personal,No
29.49444270872855,1634575.1881454177,820040.8789601793,613.9581317815926,5.99172233223753,2.9237569697978243,Business,PhD,Married,Yes,Home,No
,736255.5526823676,,694.4739161733398,3.443397479550595,4.3928493170037255,Business,PhD,Single,,Home,
,1101680.982847883,1129763.4700105784,862.5736902347887,,0.5722855666570892,Self-Employed,Diploma,Divorced,Yes,Car,
64.58484695944941,,1237448.8166866582,368.81880997908246,,2.344078926479158,Salaried,PhD,Single,No,Home,
23.775212184146625,1928413.218070439,915166.4630706012,640.6020347224077,16.36796622635878,4.642283859140798,Self-Employed,,,No,Personal,No
50.08884719715071,902564.8964476726,,765.9948728341519,,3.5348654555975796,Self-Employed,,,No,Home,Yes
45.24450106128354,915874.0365411675,675694.4721768851,691.0858804708541,9.324476320862411,4.857195968151976,Salaried,PhD,Married,,Education,No
26.415193863636354,1244943.5751611786,333327.94402183715,875.9558011364309,14.349358379999371,0.35102130067090564,Salaried,Post-Graduate,Divorced,No,,Yes
47.551010223804596,889434.7885493279,670565.3951902317,,19.98184042041259,,Business,,Divorced,,Education,Yes
30.02533562591333,,1006646.477467101,538.402540577949,9.508753728242235,0.06510556412436364,Self-Employed,Diploma,Divorced,No,Education,Yes
49.3465442599352,,1246453.2171518118,406.8711316206444,29.0219557509773,1.5731807180967188,Salaried,Diploma,Divorced,,Car,
,228517.18482533042,1198096.7206042465,789.9970014491062,13.077312054370463,3.0075068137460086,Business,,Single,,Personal,No
62.34417668970351,1860269.1050944417,1388584.424943678,383.4796842014896,25.26022380704577,2.04800817899436,Salaried,Post-Graduate,,Yes,Car,
47.813115993204114,,,452.6746999511588,,3.288779935630273,Business,PhD,Married,Yes,Personal,No
59.74499398512618,1070002.8033290617,471356.55635914294,400.84416760760314,27.486813247961447,2.9618958292647832,Business,Diploma,Divorced,Yes,Home,Yes
,495296.28475566395,592513.0005739742,396.9433140361017,29.250646636718077,,Self-Employed,,Divorced,Yes,Personal,No
,1477509.7214485167,117693.3963618369,771.7257207463736,,1.281006988144095,Self-Employed,,Married,No,,Yes
28.103216495332543,850037.6674830557,713155.740890561,705.430622025411,,0.7078544844440088,Business,Graduate,Single,No,Car,No
,1124489.3466243262,1436967.976769538,805.8183427025631,7.889804986374765,2.0266927524267735,Salaried,Diploma,Divorced,,Car,
56.551246710461456,1138251.0266021276,1423925.0872519875,,6.953427681470561,0.5844710095293926,Business,,Married,No,Car,
48.107452035989745,1708931.5314505177,,733.8057821951097,26.32747345143454,2.34488202021001,Self-Employed,Graduate,Single,No,Personal,No
44.72375393900052,405821.1569181114,791361.2877117553,844.9601808117486,21.39029095937952,4.751618056447679,Business,,Divorced,Yes,Education,No
56.345572291277094,,,466.05158544220336,16.49472297747419,1.975861836700391,Salaried,Diploma,,Yes,Home,Yes
33.0065131190183,,471605.11717093573,462.1293961674629,17.397929146643488,3.0308943242417956,Self-Employed,Post-Graduate,Single,No,Car,No
,926329.6062254346,195014.42199002788,,23.43826755037986,4.32949936450985,Self-Employed,,Divorced,,Car,No
,612258.2525958322,,875.5518314947999,10.270736163993673,4.6319829521616755,Business,,Married,No,Education,No
,1968457.569880275,333164.0145961114,547.8930945604305,3.3700301145627938,4.387871938523416,,Post-Graduate,,Yes,Car,Yes
37.60548369934686,1465778.9372948834,1093765.5700842105,893.1591374172846,28.947474063457154,1.2400927356955997,Business,Post-Graduate,,Yes,Personal,Yes
,1818631.6394930389,653920.625359624,456.70696324814634,10.664388899113277,,Self-Employed,PhD,Divorced,No,Car,Yes
39.14425757325409,1243360.6942521525,823927.8048442845,419.3197113788517,21.081830701328286,4.987422530431559,Self-Employed,Post-Graduate,,Yes,Home,No
,,390032.21248938126,468.18349959161606,19.90565982570674,,Salaried,Graduate,Single,,Home,
60.0934290009784,1339768.9499317375,125275.10108647369,456.90814839565473,9.177732353289024,1.9574903335224998,Business,Post-Graduate,,,Education,Yes
64.74881403321034,1500219.3289355186,993986.3386742942,607.6723573419786,25.648187774154575,4.679641849500373,Self-Employed,PhD,,No,Education,
,1347629.009756255,689172.4661810488,639.0948870485163,13.329558980257037,4.189703824772329,Self-Employed,PhD,Married,No,Home,Yes
,1549460.1235559587,,671.807624117378,15.082085979270332,1.450531923965278,Business,PhD,Single,No,Personal,No
39.55538284132757,249851.15418719806,130260.58015785634,,21.97484347669251,,Self-Employed,Post-Graduate,,No,Personal,No
33.22675359692111,1856920.4966119784,425426.9399322293,358.79245640827526,12.314720333293238,1.9178752598279403,Business,Diploma,,No,Personal,Yes
59.255283726988985,254783.84581235913,312523.8676101892,586.6988491591906,17.681710424636744,3.198811448599125,Business,Post-Graduate,Divorced,,Car,Yes
64.16795726629383,670615.3570073275,1161783.7167015807,641.7816452031527,18.04537626819696,1.0247688576735947,Business,PhD,Single,No,Education,
33.37469871233877,711973.2072837127,,618.9925939600004,15.711510022955508,3.7979589475344726,Self-Employed,,Married,No,Education,
61.96657981021034,,1012117.4711223647,745.155342996908,28.83082408244791,0.9109850117621598,Business,Post-Graduate,Married,No,Home,Yes
49.02669551922971,808280.998149679,946194.6834184629,,25.883473944089424,4.730751124717269,Self-Employed,Graduate,,Yes,,Yes
,995938.5289679919,,436.8642902170361,10.905056821465735,3.4565636266512225,Salaried,,,No,Personal,No
42.318263806265186,,1248348.759253624,787.2763307619057,28.296310940616223,1.859418428703249,Salaried,Post-Graduate,Married,No,,Yes
64.47013767523478,1796344.777904897,745651.9775379965,,1.7148255471148086,,Business,Post-Graduate,Divorced,,Education,
34.580242909091695,369592.9965663044,1490788.9537417067,619.518163669241,28.63484551187171,,,PhD,Married,No,Home,Yes
24.366748975710326,1472104.5613369446,417828.4683413277,558.0453971734611,11.536386512916549,,Salaried,Post-Graduate,Single,Yes,Home,No
47.611883682518425,,,899.5988128506928,2.0991760376185185,3.023706313323899,Business,,Divorced,,,
49.49400130348539,1388683.0214381875,637058.2140125547,808.789069997668,13.723510280867991,2.9601784841502172,Salaried,Post-Graduate,,No,Home,
44.64907854365097,677175.7711303113,,690.5516986434748,2.1146332039142917,0.23355118331106262,Business,Graduate,Married,No,Education,Yes
,,753836.0257799013,822.6122628045912,3.594199915874113,,Business,Graduate,Married,No,,No
,442504.52919913706,1263361.020276297,514.0315999163289,,0.9325381468074567,,Post-Graduate,Married,Yes,Personal,No
62.07953182286711,,821712.052149425,898.9265124837478,9.452650356233043,4.662391335385253,Salaried,PhD,Divorced,,Home,No
45.54426406499378,,855567.968022846,855.7960940262896,6.014551939648161,4.43717780845747,Business,,Married,Yes,Education,
23.15949827042616,1270203.4291153955,1330035.9437742864,646.9118866596293,27.145369949843232,2.931139779062464,Business,Diploma,Married,Yes,,No
64.68872959448505,1999983.4792364584,882312.4087164962,575.9657494985182,22.591706939443743,2.6991755224950698,Salaried,Graduate,Married,,Personal,No
22.419374211282012,240920.43388722825,1084790.1673530382,698.7634215668863,21.111035982649614,4.942122797007439,Business,PhD,Married,Yes,Personal,No
,888262.1792826501,279788.5692461651,785.9193555603422,8.175363068419205,1.8618053098122451,Self-Employed,PhD,,Yes,Car,Yes
41.00345148110962,699171.4172794891,,407.4781028632,19.047435848159964,,Self-Employed,Graduate,Married,Yes,Education,No
35.522135007391405,326277.1546237136,915634.4840863722,,2.3011481645284837,4.367083007109719,,Graduate,Single,Yes,,Yes
46.12619777096114,,226589.97010375018,558.22450855734,,0.028922043869251124,Business,,,No,Education,
,,183123.46195582155,598.1753870678863,4.0732479979796,2.7873762385509178,Salaried,Graduate,Single,Yes,Education,Yes
,,1412951.7771452165,722.2059121753276,26.777051265110774,0.09806449269853246,,PhD,Divorced,,Car,
,1739967.5448673177,725707.9522651441,487.2498817034565,19.831960482527844,1.7582099464773497,Self-Employed,PhD,,No,Education,No
51.704471523763786,,1308669.5434662167,489.7099414911986,19.956207886991976,,Self-Employed,Graduate,,,,No
,1314661.1545924027,140022.07941293588,426.8615990937878,6.101774490529262,1.4329881623578822,,,,No,Education,No
,1949102.5884733316,,,,3.5359207015076173,Self-Employed,,Single,,Home,Yes
56.95059821979703,1366202.946516572,162425.2118101371,711.7231463773968,24.872788160314734,4.422385913439133,Salaried,Diploma,Single,,Personal,Yes
55.25729601539398,,344069.3499982325,,15.006796054861315,,,Graduate,Single,No,Personal,
,1183009.2575004094,1435823.8127450377,381.2696201933087,27.82505426732721,4.485786251545648,,PhD,Divorced,,,
63.9852271336913,1059953.6312175319,444951.31928932463,628.0293079904011,1.842278253746921,2.33608492369874,,Post-Graduate,Married,,,
56.991430816002094,1133318.6010855266,682758.360829768,701.9686260031507,29.347155548296413,,Salaried,Diploma,Divorced,,Personal,
,1967771.2973068252,,586.6073290051104,10.718845420154805,,Self-Employed,Diploma,Single,No,Home,Yes
56.27386162665929,1669760.0232473523,,311.8580805400653,29.9092178840725,3.286514213422333,Business,Post-Graduate,Married,Yes,,Yes
33.947542450905246,472140.33965851937,674656.1060596785,,20.308324639404265,1.5716082110781664,Business,Graduate,,,Personal,Yes
26.948987964047788,307076.08956122666,,508.6473343531203,1.591144797661047,2.17611294675394,,,Married,No,Car,No
,1703341.7727016842,1180046.446666354,736.2740148067305,23.383018410594868,2.9980267205629314,Salaried,Post-Graduate,Single,Yes,Car,No
24.491158967598434,,1348137.4074046833,787.3993444518896,,0.13025093987116765,Self-Employed,Post-Graduate,Single,No,Education,Yes
,1767472.6426208715,991405.7205682305,848.6244662857289,18.06961927745977,3.341102554090447,Business,,Single,,Home,No
50.14751549596023,1017596.5919102479,238068.02854476485,345.33576607730083,18.159645226539176,4.082112000689126,Business,,Divorced,No,Personal,
44.50736562224156,936519.7058730891,,618.5153529939431,14.781386141202072,4.05558041193185,Salaried,Diploma,,Yes,,Yes
,,1493647.4210844054,,27.21442010717051,2.472563450598746,,PhD,Single,No,Education,No
36.80828032039336,1207668.1594097253,92022.8300229956,438.28106560422486,20.01238089773115,1.4653526800447962,,,Divorced,Yes,Personal,
,,719038.0376904071,659.7464108423565,27.91435188854959,,Self-Employed,Graduate,,Yes,,No
,,988286.7385272237,869.2453892753754,7.527514664838404,0.9466970655142526,,PhD,Married,No,Home,
,1197749.0316066612,1070205.3262095912,,16.029720107286167,1.0573897235423653,Business,,Single,No,,No
36.80546387778357,733853.8953790964,876434.2862271402,,17.622899811032283,3.3328993292570837,Business,,Divorced,Yes,Education,No
62.820330701910635,836577.7797675548,1102319.340228068,716.5144458908594,27.355788337431758,1.5060595909384173,,Post-Graduate,Single,No,Personal,
57.930428853145024,1218780.9691778473,1192328.578023023,526.9653438229127,11.076764856665164,1.2102313260623476,Salaried,Diploma,Single,Yes,Home,No
,,1448795.4323413973,550.9624155253347,27.03800101489124,3.649630113507154,Self-Employed,Post-Graduate,,No,Home,No
44.681257485197044,1599208.5542548487,,814.9710805506489,17.159450310575924,,Salaried,PhD,Single,Yes,Home,
62.39826072507999,1961479.0542619885,1221461.4354665356,461.31954130665486,6.921238480487771,,Business,PhD,,Yes,Personal,Yes
46.72260027309321,987141.0478770805,,,28.89845207358242,4.134394764957136,,Graduate,Divorced,Yes,Education,No
32.5368764777128,1023322.2081989538,199149.76223237763,728.0032427891397,15.090494750003327,,Self-Employed,,Single,Yes,Personal,Yes
,355221.35782209045,82507.66282348818,,6.411964542507915,1.462385247720398,,Diploma,Divorced,No,Personal,No
32.99346906263958,833165.0001104106,671063.8520712146,325.9994882634708,12.341674019108943,3.354513092177182,Salaried,Graduate,,No,Personal,Yes
57.57554552250099,1050363.2377159079,274222.6506490398,522.0809715906267,13.193457204384082,,,,,Yes,,
,1673898.9539010343,718050.8706133423,614.8120678209513,,3.4470075592988714,Self-Employed,Graduate,Single,No,,No
49.52811183804545,,1452740.7074738566,408.2093656391744,11.780976418772214,4.176837095563149,Self-Employed,Post-Graduate,Single,Yes,Personal,No
55.421751267646755,475265.7404105121,613109.6741550087,,20.046789926041804,0.3816327520964291,,Graduate,Married,No,Personal,
28.134604695898787,,,746.4449784842338,,0.3966869067463419,,,Single,Yes,Home,No
,1021605.150009011,924738.6705343276,529.7221519699423,,,Self-Employed,Graduate,Single,No,,Yes
35.47226076175063,540484.8194717951,952603.6628086503,552.8266503779048,22.583520624321576,2.8328766442247995,Self-Employed,Post-Graduate,Single,Yes,Home,No
25.209719624192175,1785318.4802345962,978744.3689035431,311.2317206943836,,,Self-Employed,,Married,Yes,Car,
,1450917.2746763453,400343.6613515292,421.0800464370567,16.96278523063328,3.019166821077196,,,,Yes,,No
,1922679.4869544392,,301.6858102475758,28.254994206783998,,Self-Employed,Diploma,Married,,Home,Yes
21.058599757495312,1642789.2647438345,153230.23115502583,419.06603728278935,24.403557986033686,,Business,Diploma,Single,Yes,Personal,Yes
35.59159278471456,904134.2099820768,325511.2763416572,539.8603514787371,22.518205919342552,2.2332440529886552,Business,Post-Graduate,Single,No,Personal,Yes
,,,,23.117721462980736,2.302914621191488,Business,Diploma,Divorced,Yes,,Yes
,952239.8663605575,,751.2410229717109,15.2535955848553,4.175949975823303,Business,,Divorced,Yes,Car,No
52.2253654410191,801866.825992099,1088386.8424466443,,19.86486702666988,2.8651900402908224,Self-Employed,,Single,No,Education,No
61.42178115160087,1156232.0441693277,,302.95174757120736,10.935884477421862,2.8856417526622535,Business,Graduate,Divorced,Yes,Car,No
26.278512268586415,1026096.5061318667,247937.77790144095,312.4919101016009,12.736338752214891,4.363364603367172,Self-Employed,Post-Graduate,,Yes,Education,Yes
,1029142.5733627467,1021813.9067831956,885.2925056145439,12.189603401984135,,Self-Employed,PhD,Married,Yes,Car,
,803308.4625290856,994934.5724143697,346.5383579517568,16.337788271522648,,,Graduate,Divorced,Yes,Car,No
,1593105.5973189075,980602.151405805,512.4018605609431,,4.538788906065992,Self-Employed,Diploma,Married,Yes,Personal,No
22.661504389475027,1353670.069987336,445963.4470014472,873.8656316359372,10.561054099094521,1.6158044747667781,Self-Employed,,Married,No,,Yes
28.508756625206352,913683.2511962011,1433934.1714307696,,,4.4683376946666025,Self-Employed,Graduate,Divorced,No,,
42.392600364794454,626129.375565584,1283753.9332393531,822.5365706860774,19.94606698335748,3.2156880716243927,Business,Graduate,Divorced,No,Education,Yes
22.75649205470002,1720790.8109616884,1082928.2167243483,796.5571577786759,1.1816131214837462,4.783578055407965,,,Married,No,Car,No
43.1187321394041,484034.3419672206,1467209.6745363693,524.931696382158,13.348389242031907,,,Post-Graduate,Divorced,No,Home,
,,75825.9253629978,850.2590217969246,3.6059746686084617,,Business,Diploma,Single,Yes,Education,No
61.797895993252716,1991426.9863356391,265930.5939812151,696.0763563083779,19.758619590179393,1.5144058825632807,,Post-Graduate,Single,No,Personal,No
29.39055667073965,,737239.4461916636,690.0070397571217,27.934798760883393,2.9522370914078793,Self-Employed,Graduate,,No,Personal,No
40.064676644730014,451785.40927522513,188806.0442802622,472.1654459394564,,2.464012355196595,Business,,,No,Education,No
,661027.3740497715,,,25.69363459881423,3.869716018665504,Business,PhD,Single,No,,
27.385778615953623,1141975.369389405,714100.0809723827,814.1151674226821,10.67922226862933,2.0638582262201846,Self-Employed,,Married,Yes,Education,No
,1257362.576639644,423274.96836436976,667.1703815597277,19.426664606279846,1.4120686242287728,Self-Employed,Graduate,Married,Yes,Car,No
51.22345638461132,1351947.3421397342,719659.3520144818,794.6748146541512,15.159148036322255,2.339666090886274,Business,Diploma,Divorced,,Car,No
62.44885716235858,1009210.7190969898,369976.58065018867,573.3448250448498,,4.00961695301125,Self-Employed,,Married,,Education,No
56.87561088152036,,266322.0966199674,447.433191969266,7.502891114924615,3.8787835799372217,Business,Diploma,,No,Education,
,,,762.039104270986,18.613736527299125,3.621838653395182,Business,PhD,Single,No,Home,Yes
34.76231832954312,,,659.1768247957641,28.754051702116648,0.3808401507072734,Salaried,Post-Graduate,Married,Yes,Car,No
43.93847209941403,752431.3490840417,57143.58915666101,843.8683549857416,28.015303876270547,,Salaried,,Divorced,Yes,,Yes
50.412803011614514,1812552.853445812,1318675.3503416288,403.23030501022157,29.15405249610383,1.7682169315989493,Self-Employed,,Divorced,Yes,Car,No
37.96079968467504,253132.15542048862,,689.3945923983275,,,Salaried,PhD,Married,No,Home,Yes
32.78399740432722,1370791.5493365359,,552.6424964460676,21.479519438726467,,Self-Employed,PhD,Married,No,,No
,,229278.1530807851,742.4737002314939,14.201853240494017,2.33704608588231,Salaried,PhD,Divorced,No,Education,No
48.23514273186382,1096726.9778860474,1424247.1429580646,512.0856639600889,14.561117275542795,4.070757614761063,Self-Employed,Post-Graduate,Married,No,Education,No
48.55219251770927,747052.9816756805,,,14.045700710865123,4.733346461402564,Self-Employed,,Married,Yes,Personal,No
46.536500577711664,1288107.242237609,1031795.4876062352,751.6806632830749,25.23370993241933,2.6365321315476327,Salaried,PhD,Married,,Home,Yes
58.79490281773981,672084.9560857287,1228512.3724248845,706.453505445978,3.2403711669337163,4.35357317418949,Business,,Married,No,Education,No
51.85901818279878,1348014.266046855,1291943.5591969688,344.2734285298273,2.890840912050189,3.0431078627600905,Salaried,Diploma,Single,No,Car,Yes
45.72290468549566,623054.1978617297,881030.5553113702,710.8581762443066,17.621845388876988,4.8420926609926545,Salaried,PhD,Married,,Home,No
45.28166406434063,1201643.2868233416,,449.56460397090575,25.866897512742575,4.181809301154395,Self-Employed,PhD,Married,Yes,Education,
,,1088737.377078189,870.2726145848454,24.459402224160495,1.4038587032431709,Salaried,PhD,Married,No,,Yes
41.71095929789804,1861814.3389954166,269464.6941421933,,15.016576471167442,0.033996114234349784,Salaried,Graduate,Divorced,No,Home,Yes
